"","MM104_2_S18_L004_R1_001","MM109_S20_L005_R1_001","MM154_S20_L006_R1_001","MM116_S7_L003_R1_001","MM134_S15_L006_R1_001","MM141_S12_L004_R1_001"
"ABHD10",308.311002678922,50.9856170893846,154.137409242247,93.011392802124,123.189319450656,783.63482803922
"ABHD11",279.811666296837,54.2539258771657,33.5621778188763,181.907237250172,62.2919577599545,0
"ABHD11-AS1",0,0,0.414347874307115,0,0,0
"ABHD12",2.59084876200775,249.045129628917,161.181323105468,97.9500508270155,140.389337638106,816.061096785671
"ABHD12B",0,2.61464703022485,0,0,0,0
"ABHD13",95.8614041942867,98.049263633432,138.806537892883,41.1554835407628,160.378547964062,0
"ABHD14A",318.674397726953,202.635144842426,83.6982706100372,46.0941415656544,52.064919918768,0
"ABHD14A-ACY1",0,0.653661757556213,0.828695748614229,0,1.39459606925271,0
"ABHD14B",489.670416019464,151.649527753041,464.069619223968,287.265275114524,403.038264014034,562.055324938475
"ABHD15",46.6352777161395,72.5564550887397,78.3117482440447,47.7403609072849,31.6108442363948,0
"ABHD15-AS1",0,0,0.414347874307115,0,0.464865356417571,0
"ABHD16A",0,32.0294261202544,36.4626129390261,20.5777417703814,40.9081513647463,0
"ABHD16B",0,0,0,0,0,0
"ABHD17A",303.129305154907,188.908247933746,154.137409242247,219.770282107673,163.167740102568,897.126768651797
"ABHD17AP1",0,0,1.24304362292134,0,0,0
"ABHD17AP3",0,0,0,0,0,0
"ABHD17AP4",0,0,0,0,0,0
"ABHD17AP5",0,3.26830878778107,0.414347874307115,0,12.0864992668569,0
"ABHD17AP6",0,1.30732351511243,0,0,0,0
"ABHD17AP7",0,0,0,0,0,0
"ABHD17AP8",0,0,0,0,0,0
"ABHD17AP9",0,0,0,0,0,0
"ABHD17B",0,111.776160542112,85.3556621072656,49.3865802489154,40.4432860083287,162.131343732253
"ABHD17C",0,11.7659116360118,31.0760905730336,40.3323738699476,17.6648835438677,0
"ABHD18",0,64.7125139980651,126.790449537977,65.0256639944052,144.573125845865,0
"ABHD2",3191.92567479355,1104.68837027,1240.97188354981,1017.36355312766,1495.47185159533,967.383684269107
"ABHD3",0,182.371630358183,387.000914602845,241.17113354887,203.611026110896,145.918209359027
"ABHD4",259.084876200775,120.273763390343,79.9691397412731,204.131198362184,53.4595159880207,5.40437812440842
"ABHD5",287.58421258286,294.801452657852,58.4230502773032,85.6034057647867,44.6270742160868,0
"ABHD6",51.816975240155,13.7268969086805,46.4069619223968,47.7403609072849,25.1027292465488,0
"ABHD8",0,60.1368816951716,142.950016635955,111.11980556006,49.2757277802625,989.00119676674
"ABI1",1285.06098595584,419.650848351089,787.675309057825,356.406487463006,576.897907314206,713.377912421911
"ABI1P1",0,0,0,2.46932901244577,0,0
"ABI2",119.179043052356,309.182011324089,593.760503882095,160.506385808975,547.611389859899,135.10945311021
"ABI3",0,50.9856170893846,2.07173937153557,19.7546320995662,1.85946142567028,5.40437812440842
"ABI3BP",33.6810339061007,294.147790900296,7.04391386322095,2.46932901244577,12.0864992668569,453.967762450307
"ABL1",479.307020971433,359.513966655917,416.833961552957,358.875816475452,338.421979471992,1886.12796541854
"ABL2",360.127977919077,614.44205210284,534.508757856178,321.835881288765,817.698161938508,1361.90328735092
"ABLIM1",772.072931078309,134.65432205658,7.45826173752806,78.1954187274494,164.097470815403,129.705074985802
"ABLIM2",0,1.30732351511243,1.24304362292134,0,0,0
"ABLIM3",2.59084876200775,4.57563230289349,0.414347874307115,0,0.464865356417571,0
"ABO",0,2.61464703022485,0.414347874307115,0.823109670815256,0.464865356417571,0
"ABR",411.944953159232,332.713834596113,166.153497597153,18.9315224287509,7.90271105909871,324.262687464505
"ABRA",0,1.30732351511243,0,0,0,0
"ABRACL",0,58.175896422503,89.0847929760296,46.9172512364696,40.9081513647463,162.131343732253
"ABRAXAS1",0,23.5318232720237,53.4508757856178,9.05420637896782,106.919031976041,0
"ABRAXAS2",0,99.3565871485444,83.6982706100372,72.4336510317426,82.7460334423277,5.40437812440842
"ABT1",295.356758868883,146.420233692592,85.3556621072656,84.7802960939714,130.627165153338,0
"ABT1P1",0,0,0,0,0,0
"ABTB1",411.944953159232,424.880142411539,297.087425878201,362.991364829528,219.881313585511,529.629056192025
"ABTB2",0,28.1074555749172,0.828695748614229,0,0.929730712835142,54.0437812440842
"ACAA1",323.856095250969,323.562569990326,266.840031053782,431.309467507194,252.886753891159,832.274231158896
"ACAA2",67.3620678122015,135.961645571692,174.026107208988,84.7802960939714,108.313628045294,1280.83761548479
"ACACA",196.904505912589,321.601584717657,316.561775970636,268.333752685774,390.022034034342,37.8306468708589
"ACACB",507.806357353519,424.226480653982,295.015686506666,351.467829438114,73.4487263139763,0
"ACAD10",0,139.88361611703,188.11393493543,210.716075728706,158.983951894809,102.68318436376
"ACAD11",44.0444289541317,28.1074555749172,38.9487001848688,107.827366876799,29.286517454307,0
"ACAD8",0,166.030086419278,231.20611386337,355.583377792191,259.394868881005,0
"ACAD9",121.769891814364,240.547526780686,247.780028835655,385.21532594154,335.167921977069,243.197015598379
"ACADL",0,0,0,0,0,0
"ACADM",2.59084876200775,145.766571935036,241.564810721048,65.8487736652205,260.789464950257,508.011543694391
"ACADS",2.59084876200775,101.971234178769,67.9530513863668,47.7403609072849,37.6540938698233,0
"ACADSB",0,95.4346166032071,130.105232532434,67.494993006851,72.0541302447235,0
"ACADVL",3381.05763442011,2415.93385592776,1122.05404362367,1466.78143339279,568.995196255107,2129.32498101692
"ACAN",0,0,0,0,0,0
"ACAP1",59.5895215261782,672.617948525343,238.664375600898,298.788810505938,67.8703420369654,0
"ACAP2",1230.65316195368,574.568684891911,640.996161553106,352.29093910893,728.444013506334,16.2131343732253
"ACAP2-IT1",0,6.53661757556213,9.11565323475652,0,18.5946142567028,0
"ACAP3",77.7254628602325,567.378405558793,355.510476155504,504.566228209752,304.021943097092,0
"ACAT1",134.724135624403,192.176556721527,254.823942698875,320.189661947135,501.124854218142,0
"ACAT2",0,53.6002641196095,59.6660939002245,23.0470707828272,59.0379002650315,0
"ACBD3",2.59084876200775,343.826084474568,536.994845102021,407.439287053552,540.173544157218,518.820299943208
"ACBD3-AS1",0,0,0,0,0,0
"ACBD4",2.59084876200775,41.1806907260414,169.053932717303,166.268153504682,75.3081877396465,0
"ACBD5",46.6352777161395,122.888410420568,164.081758225617,204.131198362184,161.308278676897,0
"ACBD6",222.812993532666,167.337409934391,220.847417005692,195.076991983216,363.059843362123,1594.29154670048
"ACBD7",0,5.22929406044971,0,0,3.71892285134057,0
"ACCS",0,138.576292601917,161.595670979775,120.997121609843,86.0000909372507,599.885971809334
"ACCSL",0,0,0.828695748614229,0,1.85946142567028,0
"ACD",0,77.1320873916332,101.515229205243,159.68327613816,65.08114989846,421.541493703857
"ACE",0,1.30732351511243,0,0.823109670815256,0,0
"ACE2",0,0,0,0,0.464865356417571,0
"ACE3P",0,0,0,0,0,0
"ACER1",0,1.96098527266864,0,0,0,0
"ACER2",56.9986727641705,46.4099847864911,49.3073970425466,46.0941415656544,35.3297670877354,37.8306468708589
"ACER3",160.63262324448,79.746734421858,181.898716820823,28.808838478534,78.097379878152,0
"ACHE",0,23.5318232720237,2.48608724584269,0.823109670815256,0.464865356417571,0
"ACIN1",572.577576403712,836.033387914397,939.326631054229,947.39923110836,981.79563275391,1464.58647171468
"ACKR1",0,11.7659116360118,0.414347874307115,21.4008514411967,0,0
"ACKR2",0,4.57563230289349,1.24304362292134,24.6932901244577,0.464865356417571,0
"ACKR3",2.59084876200775,6.53661757556213,0.414347874307115,32.9243868326103,0,529.629056192025
"ACKR4",0,0,0.414347874307115,0,0.464865356417571,0
"ACLY",663.257283073984,629.476272526633,368.355260259025,643.67176257753,424.422070409243,859.296121780938
"ACMSD",0,0,0,0,0,0
"ACO1",272.039120010814,239.240203265574,353.853084658276,211.539185399521,303.557077740674,767.421693665995
"ACO2",1937.9548739818,880.482387428219,628.9800731982,1289.81285416751,635.935807579237,1740.20975605951
"ACOD1",0,0.653661757556213,0,0,0,0
"ACOT1",5.1816975240155,0,0.828695748614229,0,0.464865356417571,0
"ACOT11",0,20.2635144842426,2.07173937153557,0,0,0
"ACOT12",0,2.61464703022485,2.48608724584269,0,2.78919213850543,0
"ACOT13",56.9986727641705,105.23954296655,84.1126184843443,45.2710318948391,70.6595341754708,0
"ACOT2",0,1.30732351511243,32.7334820702621,10.7004257205983,11.1567685540217,275.623284344829
"ACOT4",0,0.653661757556213,0.414347874307115,0,0,0
"ACOT6",0,0,0,0,0,0
"ACOT7",0,10.4585881208994,9.53000110906364,8.23109670815256,12.5513646232744,108.087562488168
"ACOT8",56.9986727641705,58.175896422503,73.7539216266664,64.20255432359,59.9676309778667,0
"ACOT9",18.1359413340542,83.6687049671953,77.0687046211233,53.5021286029917,107.383897332459,0
"ACOX1",404.172406873209,473.251112470698,457.025705360747,215.654733753597,252.886753891159,475.585274947941
"ACOX2",0,0.653661757556213,0.828695748614229,0,0,0
"ACOX3",170.996018292511,99.3565871485444,93.2282717191008,77.3723090566341,59.5027656214491,897.126768651797
"ACOXL",0,242.508512053355,307.860470610186,124.289560293104,174.789374013007,0
"ACOXL-AS1",0,1.96098527266864,2.07173937153557,0,2.32432678208786,0
"ACP1",0,235.318232720237,288.800468392059,344.882952071592,335.167921977069,475.585274947941
"ACP2",398.990709349193,173.220365752397,252.337855453033,366.283803512789,416.519359350144,843.082987407713
"ACP4",0,0.653661757556213,0,0,0,0
"ACP5",2.59084876200775,17.6488674540178,125.961753789363,13.1697547330441,51.1351892059328,0
"ACP6",0,111.776160542112,113.945665434457,43.6248125532086,43.6973435032517,0
"ACP7",0,0,0,0,0,0
"ACPP",0,63.4051904829527,0.414347874307115,0,0.464865356417571,702.569156173094
"ACR",0,0,0,0,0,0
"ACRBP",354.946280395062,10.4585881208994,2.9004351201498,9.87731604978308,4.64865356417571,0
"ACRV1",0,0,0,0,0,0
"ACSBG1",0,6.53661757556213,2.07173937153557,2.46932901244577,2.32432678208786,0
"ACSBG2",0,0,0,0,0,0
"ACSF2",0,68.6344845434024,131.762624029662,96.303831485385,52.5297852751855,5.40437812440842
"ACSF3",497.442962305488,324.869893505438,299.573513124044,549.837260104591,656.854748618028,524.224678067616
"ACSL1",2852.52448697053,1318.43576499088,50.550440665468,118.527792597397,16.7351528310326,335.071443713322
"ACSL3",305.720153916914,232.049923932456,240.321767098126,110.296695889244,160.84341332048,0
"ACSL4",717.665107076146,313.757643626982,382.857435859774,255.163997952729,482.065374605021,54.0437812440842
"ACSL5",75.1346140982247,268.654982355604,183.556108318052,78.1954187274494,115.751473747975,0
"ACSL6",0,28.1074555749172,2.07173937153557,19.7546320995662,1.39459606925271,0
"ACSM1",0,0,0.828695748614229,0,0.929730712835142,0
"ACSM2A",0,0,0,0,0.464865356417571,0
"ACSM2B",0,1.30732351511243,0,0,0,0
"ACSM3",626.985400405875,145.766571935036,21.9604373382771,4.11554835407628,28.8216520978894,0
"ACSM4",0,0,0,0,0,0
"ACSM5",0,0,0.414347874307115,0,0,0
"ACSM5P1",0,0,0,0,0,0
"ACSM6",0,0,0,0,0,0
"ACSS1",1463.82955053438,537.963626468763,1037.11272939071,1141.65311342076,915.784752142615,97.2788062393515
"ACSS2",0,177.79599805529,201.787414787565,178.614798566911,210.58400645716,32.4262687464505
"ACSS3",354.946280395062,23.5318232720237,0.414347874307115,0,0,0
"ACTA1",0,124.849395693237,4.55782661737826,0,2.78919213850543,0
"ACTA2",0,18.9561909691302,1.24304362292134,1.64621934163051,0,108.087562488168
"ACTA2-AS1",0,3.92197054533728,10.3586968576779,0,6.508114989846,0
"ACTB",22219.1189829784,19998.7814724323,5034.32667283144,7819.54187274493,4893.63760700777,23465.8098161813
"ACTBL2",0,0,0,0,0,0
"ACTBP1",0,2.61464703022485,0,0,0,0
"ACTBP11",0,1.30732351511243,0,0.823109670815256,0.464865356417571,5.40437812440842
"ACTBP12",0,0,0,0,0,0
"ACTBP13",0,0,0,4.93865802489154,1.39459606925271,0
"ACTBP14",0,0,0.414347874307115,0,0,0
"ACTBP2",2.59084876200775,18.302529211574,0.828695748614229,0,0.464865356417571,10.8087562488168
"ACTBP6",0,0,0,0,0,0
"ACTBP7",0,0,0,0,0,0
"ACTBP8",0,0.653661757556213,0,0,0,0
"ACTBP9",0,4.57563230289349,0,0,0,318.858309340097
"ACTC1",0,3.26830878778107,0,4.11554835407628,0,0
"ACTG1",6047.04101052609,6071.21040418211,8583.21621627188,7382.47063754203,6375.62836326699,13121.8300860636
"ACTG1P1",0,18.302529211574,13.6734798521348,39.5092641991323,14.8756914053623,0
"ACTG1P10",0,0,0,0,0,0
"ACTG1P11",0,0,0,0,0,0
"ACTG1P12",0,0,0,0,0,5.40437812440842
"ACTG1P13",0,0,0,0,0,0
"ACTG1P14",352.355431633054,22.2244997569112,14.9165234750561,24.6932901244577,15.3405567617799,0
"ACTG1P15",0,3.26830878778107,0,0,0,0
"ACTG1P16",0,0,0,0,0,0
"ACTG1P17",0,11.7659116360118,28.5900033271909,4.93865802489154,21.8486717516258,0
"ACTG1P18",0,0,0,0,0,0
"ACTG1P19",0,1.96098527266864,0.414347874307115,0,0.929730712835142,5.40437812440842
"ACTG1P2",0,0,0,0,0,0
"ACTG1P20",0,3.92197054533728,2.48608724584269,0,4.64865356417571,0
"ACTG1P21",0,0,0,0,0,0
"ACTG1P22",0,9.15126460578698,50.9647885397751,1.64621934163051,0,470.180896823532
"ACTG1P23",0,2.61464703022485,0,0,0,0
"ACTG1P24",33.6810339061007,0.653661757556213,0,0,0.464865356417571,0
"ACTG1P3",0,15.0342204237929,14.9165234750561,22.2239611120119,13.9459606925271,0
"ACTG1P4",0,0,0,0,0,0
"ACTG1P9",0,3.92197054533728,0.414347874307115,0,0.464865356417571,0
"ACTG2",0,0,0.828695748614229,0,0.929730712835142,48.6394031196758
"ACTL10",0,9.8049263633432,5.38652236599249,53.5021286029917,5.57838427701085,0
"ACTL6A",274.629968772821,114.390807572337,188.528282809737,85.6034057647867,205.935352892984,108.087562488168
"ACTL6B",0,0,0,0,0,0
"ACTL7A",0,0,0,0,0,0
"ACTL7B",0,0,3.31478299445692,0,6.04324963342843,0
"ACTL8",0,1.96098527266864,0,0,0.464865356417571,0
"ACTL9",0,0,0,0,0,0
"ACTN1",639.939644215914,1200.77664863076,20.3030458410486,41.9785932115781,11.6216339104393,2102.30309039487
"ACTN1-AS1",0,0,0,0,0,0
"ACTN2",0,11.7659116360118,0,0,0,0
"ACTN3",0,3.92197054533728,1.65739149722846,0,3.71892285134057,0
"ACTN4",1142.56430404542,1561.59793880179,521.24962587835,1103.79006856326,580.151964809129,2086.08995602165
"ACTN4P1",0,0,0,0,0,0
"ACTN4P2",0,0,0,0,0,0
"ACTP1",0,0,0,0,0,0
"ACTR10",0,81.7077196945266,127.619145286591,106.181147535168,70.1946688190532,886.31801240298
"ACTR1A",357.537129157069,418.343524835976,307.031774861572,264.218204331697,237.081331772961,734.995424919545
"ACTR1B",0,322.908908232769,239.493071349512,353.93715845056,185.481277210611,389.115224957406
"ACTR2",790.208872412363,1179.85947238896,826.209661368387,460.118305985728,670.800709310555,356.688956210956
"ACTR3",1448.28445796233,1422.36798444232,1303.12406469588,580.292317924756,1117.53631682784,1113.30189362813
"ACTR3B",0,13.7268969086805,16.9882628465917,38.686154528317,21.8486717516258,0
"ACTR3BP1",0,0,0,0,0,0
"ACTR3BP2",0,0,0,0,0,0
"ACTR3BP3",0,0,0,0,0,0
"ACTR3BP4",0,0,0,0,0,0
"ACTR3BP5",0,0,0,0,0,0
"ACTR3BP6",0,0,0,0,0,0
"ACTR3C",0,42.4880142411539,78.7260961183518,30.4550578201645,79.4919759474047,0
"ACTR3P2",0,0,0,0,0,64.852537492901
"ACTR3P3",0,0,0,0,0,0
"ACTR5",0,62.7515287253965,55.5226151571534,72.4336510317426,72.5189956011411,0
"ACTR6",0,14.3805586662367,80.7978354898874,29.6319481493492,46.9514009981747,0
"ACTR6P1",0,0,0,0,0,0
"ACTR8",49.2261264781472,156.878821813491,181.898716820823,239.52491420724,160.84341332048,821.465474910079
"ACTRT1",0,0,0,0,0,0
"ACTRT2",0,0,0,0,0,0
"ACTRT3",0,0,1.65739149722846,0,0.929730712835142,0
"ACVR1",370.491372967108,307.874687808976,123.890014417827,233.763146511533,196.638045764633,108.087562488168
"ACVR1B",85.4980091462557,122.234748663012,108.973490942771,90.5420637896782,97.62172484769,1275.43323736039
"ACVR1C",124.360740576372,60.1368816951716,269.326118299625,161.32949547979,161.773144033315,875.509256154164
"ACVR2A",31.090185144093,62.7515287253965,167.810889094381,46.9172512364696,139.459606925271,0
"ACVR2B",44.0444289541317,151.649527753041,421.806136044643,193.430772641585,406.757186865375,10.8087562488168
"ACVR2B-AS1",0,5.88295581800592,7.45826173752806,0,16.270287474615,0
"ACVRL1",0,1.30732351511243,1.24304362292134,0,0,0
"ACY1",0,2.61464703022485,2.9004351201498,13.9928644038594,5.57838427701085,178.344478105478
"ACY3",0,0,3.72913086876403,6.58487736652205,4.64865356417571,0
"ACYP1",85.4980091462557,12.4195733935681,41.8491353050186,0.823109670815256,34.4000363749003,0
"ACYP2",41.453580192124,105.23954296655,84.5269663586514,108.650476547614,74.3784570268114,0
"ADA",0,94.1272930880947,39.777395933483,118.527792597397,184.086681141358,0
"ADA2",1057.06629489916,4785.45772706904,1572.03583512119,3378.04208902581,643.838518638336,978.192440517924
"ADAD1",0,0,0,0,0,0
"ADAD1P2",0,0,0,0,0,0
"ADAD2",0,0.653661757556213,0,0,3.71892285134057,0
"ADAL",0,37.9123819382604,72.096530129438,95.4807218145697,94.367667352767,0
"ADAM10",497.442962305488,929.507019244935,1404.22494602681,1152.35353914136,2712.48935469653,707.973534297503
"ADAM11",318.674397726953,0,1.24304362292134,0,2.78919213850543,5.40437812440842
"ADAM12",10.363395048031,1.30732351511243,0,0,0.464865356417571,0
"ADAM15",7.77254628602325,579.797978952361,152.065669870711,200.838759678923,55.318977413691,718.782290546319
"ADAM17",31.090185144093,336.63580514145,319.876558965092,193.430772641585,271.016502791444,0
"ADAM18",0,0,0.828695748614229,0,0,0
"ADAM19",1414.60342405623,1172.01553129829,2581.80160480763,1137.53756506668,1914.78040308398,805.252340536854
"ADAM1A",0,0,0,0,0,0
"ADAM1B",0,0,0.414347874307115,0,0.464865356417571,0
"ADAM2",0,0,0,0,0,0
"ADAM20",0,5.22929406044971,29.8330469501123,19.7546320995662,9.762172484769,0
"ADAM20P1",0,5.88295581800592,20.3030458410486,0,6.97298034626357,0
"ADAM20P2",0,0,0,0,0,0
"ADAM20P3",0,0,0,0,0,0
"ADAM21",0,1.30732351511243,1.65739149722846,0,0.464865356417571,0
"ADAM21P1",0,0,0,0,0,0
"ADAM22",2.59084876200775,12.4195733935681,153.308713493632,3.29243868326102,4.64865356417571,0
"ADAM23",321.265246488961,3.26830878778107,0,0,1.39459606925271,0
"ADAM24P",0,0,0,0,0,0
"ADAM28",2.59084876200775,168.644733449503,364.626129390261,80.6647477398951,2.32432678208786,5.40437812440842
"ADAM29",0,0,0,0,0,0
"ADAM30",0,3.26830878778107,0,4.93865802489154,0.464865356417571,0
"ADAM32",0,7.19027933311834,0.414347874307115,7.40798703733731,0.464865356417571,0
"ADAM33",0,1.30732351511243,0.828695748614229,0,0.929730712835142,0
"ADAM3A",0,0,0,0,0,0
"ADAM3B",0,0,0,0,0,0
"ADAM5",0,0,0,0,0,0
"ADAM6",0,0,0,0,0,0
"ADAM7",0,0,0,0,0,0
"ADAM8",1914.63723512373,594.832199376154,36.4626129390261,86.4265154356019,23.7081331772961,167.535721856661
"ADAM9",178.768564578535,183.678953873296,106.487403696928,132.520657001256,10.6919031976041,464.776518699124
"ADAMDEC1",0,1.30732351511243,0,0,0,0
"ADAMTS1",0,3.26830878778107,6.21521811460672,0,0.464865356417571,0
"ADAMTS10",0,23.5318232720237,1.65739149722846,0,2.78919213850543,0
"ADAMTS12",0,0,0,0.823109670815256,0,0
"ADAMTS13",303.129305154907,41.8343524835976,66.7100077634455,100.419379839461,32.54057494923,0
"ADAMTS14",0,6.53661757556213,1.65739149722846,0,0.929730712835142,0
"ADAMTS15",2.59084876200775,2.61464703022485,180.241325323595,221.416501449304,36.2594978005706,10.8087562488168
"ADAMTS16",46.6352777161395,0,0,0,0,0
"ADAMTS17",0,18.302529211574,1.65739149722846,161.32949547979,1.39459606925271,0
"ADAMTS18",0,0,0,0,0,0
"ADAMTS19",10.363395048031,0,0,0,1.85946142567028,1032.23622176201
"ADAMTS19-AS1",0,0,0,0,2.78919213850543,0
"ADAMTS2",0,0,1.65739149722846,0,1.39459606925271,0
"ADAMTS20",0,2.61464703022485,0.414347874307115,0,0,0
"ADAMTS3",0,1.96098527266864,0.414347874307115,0,0.464865356417571,0
"ADAMTS4",471.53447468541,0.653661757556213,1.24304362292134,0,1.85946142567028,0
"ADAMTS5",0,5.88295581800592,1.24304362292134,0,0,0
"ADAMTS6",0,3.92197054533728,4.97217449168538,4.93865802489154,5.57838427701085,0
"ADAMTS7",0,0,0,0,0,0
"ADAMTS7P1",0,0,0,0,0,0
"ADAMTS7P3",0,0,0,0,0,0
"ADAMTS7P4",0,2.61464703022485,88.6704451017225,26.3395094660882,8.83244177193385,0
"ADAMTS8",0,0,0,0,0,0
"ADAMTS9",290.175061344868,1.30732351511243,0.828695748614229,26.3395094660882,0.929730712835142,0
"ADAMTS9-AS1",0,0,0,0,0,0
"ADAMTS9-AS2",0,0,0,0,0,0
"ADAMTSL1",23.3176388580697,2.61464703022485,74.9969652495877,4.93865802489154,2.78919213850543,0
"ADAMTSL2",0,1.96098527266864,0,0,0.464865356417571,0
"ADAMTSL3",0,2.61464703022485,2.48608724584269,0,11.1567685540217,0
"ADAMTSL4",0,56.8685729073906,2.9004351201498,15.6390837454899,3.71892285134057,0
"ADAMTSL4-AS1",419.717499445255,281.728217506728,128.033493160898,310.312345897352,182.227219715688,0
"ADAMTSL5",0,5.22929406044971,18.6456543438202,15.6390837454899,1.85946142567028,0
"ADAP1",0,56.8685729073906,7.04391386322095,6.58487736652205,4.64865356417571,0
"ADAP2",36.2718826681085,40.5270289684852,53.4508757856178,8.23109670815256,49.7405931366801,0
"ADAR",3375.8759368961,3735.67694443376,2544.51029611999,2619.95808220496,4773.23747969562,2215.79503100745
"ADARB1",0,28.7611173324734,33.5621778188763,15.6390837454899,61.3622270471194,335.071443713322
"ADARB2",0,36.6050584231479,0,0.823109670815256,0,0
"ADARB2-AS1",0,0,0,0,0,0
"ADAT1",614.031156595836,166.030086419278,94.056967467715,163.798824492236,166.886662953908,0
"ADAT2",352.355431633054,38.5660436958166,55.5226151571534,67.494993006851,138.994741568854,0
"ADAT3",0,9.8049263633432,4.97217449168538,49.3865802489154,7.90271105909871,0
"ADCK1",0,40.5270289684852,21.54608946397,15.6390837454899,48.810862423845,0
"ADCK2",0,59.4832199376154,136.320450647041,83.9571864231561,46.9514009981747,0
"ADCK5",0,62.7515287253965,53.4508757856178,60.910115640329,46.0216702853396,707.973534297503
"ADCY1",0,0.653661757556213,1.24304362292134,0.823109670815256,0,0
"ADCY10",0,5.88295581800592,2.48608724584269,0,3.71892285134057,0
"ADCY10P1",80.3163116222402,60.7905434527278,104.8300121997,32.9243868326103,55.7838427701085,0
"ADCY2",0,1.30732351511243,0,0,0,0
"ADCY3",2.59084876200775,45.7563230289349,83.6982706100372,83.9571864231561,47.8811317110098,513.4159218188
"ADCY4",0,54.9075876347219,2.9004351201498,0,3.254057494923,0
"ADCY5",0,0,3.31478299445692,55.1483479446222,1.85946142567028,0
"ADCY6",2.59084876200775,1.30732351511243,282.585250277452,95.4807218145697,50.2054584930977,372.902090584181
"ADCY7",401.581558111201,768.052565128551,610.748766728687,530.082628005025,334.703056620651,351.284578086547
"ADCY8",0,0,0,0,0,0
"ADCY9",0,118.966439875231,21.54608946397,32.101277161795,50.6703238495153,156.726965607844
"ADCYAP1",0,0,0,0,0,0
"ADCYAP1R1",0,0,0,0,0.464865356417571,5.40437812440842
"ADD1",474.125323447418,1197.50833984298,976.617939741869,600.870059695137,805.146797315233,2134.72935914132
"ADD2",0,140.537277874586,9.53000110906364,18.9315224287509,1.85946142567028,37.8306468708589
"ADD3",1119.24666518735,589.602905315704,292.94394713513,93.011392802124,205.005622180149,124.300696861394
"ADD3-AS1",0,6.53661757556213,1.24304362292134,0,0.929730712835142,0
"ADGB",0,0,0,0,0,0
"ADGRA1",0,0,0.414347874307115,0,0.464865356417571,0
"ADGRA1-AS1",0,0,0,0,0,0
"ADGRA2",5.1816975240155,6.53661757556213,0.414347874307115,0,2.78919213850543,0
"ADGRA3",31.090185144093,30.0684408475858,70.0247907579024,93.011392802124,0.929730712835142,0
"ADGRB1",0,7.84394109067456,1.24304362292134,19.7546320995662,2.78919213850543,0
"ADGRB2",0,2.61464703022485,24.8608724584269,0,11.6216339104393,108.087562488168
"ADGRB3",240.948934866721,0,665.442686137226,260.102655977621,332.378729838563,5.40437812440842
"ADGRD1",0,9.15126460578698,12.8447841035206,0.823109670815256,1.85946142567028,0
"ADGRD1-AS1",0,0,0.414347874307115,0,0,0
"ADGRD2",0,0,0,0,0,0
"ADGRE1",0,41.1806907260414,1.24304362292134,0,0.929730712835142,0
"ADGRE2",318.674397726953,155.571498298379,4.55782661737826,6.58487736652205,7.43784570268114,48.6394031196758
"ADGRE3",0,45.1026612713787,1.24304362292134,9.87731604978308,1.39459606925271,0
"ADGRE4P",0,6.53661757556213,0.828695748614229,0,0,0
"ADGRE5",1494.91973567847,2061.6491833323,696.51877671026,1047.81861094782,676.379093587566,226.983881225154
"ADGRF1",0,0,0,0,0.464865356417571,0
"ADGRF2",0,0,0,0,1.39459606925271,0
"ADGRF3",367.9005242051,3.26830878778107,5.38652236599249,20.5777417703814,10.6919031976041,0
"ADGRF4",0,0,0,0,0,0
"ADGRF5",0,0,0.828695748614229,1.64621934163051,0.464865356417571,0
"ADGRF5P1",0,0,0,0,2.32432678208786,0
"ADGRF5P2",0,0,0,0,0,0
"ADGRG1",243.539783628728,166.030086419278,6.62956598891383,18.1084127579356,13.9459606925271,308.04955309128
"ADGRG2",0,0,0.414347874307115,0,0.464865356417571,0
"ADGRG3",2256.62927170875,679.154566100906,5.38652236599249,21.4008514411967,1.85946142567028,0
"ADGRG4",0,0,0.414347874307115,0,1.39459606925271,0
"ADGRG5",132.133286862395,274.53793817361,423.463527541871,9.87731604978308,218.951582872676,562.055324938475
"ADGRG6",2.59084876200775,5.88295581800592,3.31478299445692,0,323.081422710212,0
"ADGRG7",0,279.767232234059,0,0,0.464865356417571,0
"ADGRL1",0,43.1416759987101,16.1595670979775,356.406487463006,12.0864992668569,0
"ADGRL2",23.3176388580697,0.653661757556213,89.4991408503368,41.1554835407628,0.464865356417571,0
"ADGRL3",0,0,1.24304362292134,0,0,0
"ADGRL3-AS1",0,0,0,0,0,0
"ADGRL4",0,0,0.828695748614229,0,0,0
"ADGRV1",0,0.653661757556213,2.48608724584269,0.823109670815256,32.0757095928124,0
"ADH1A",0,0,0,0,0,0
"ADH1B",0,0.653661757556213,0,0,0,0
"ADH1C",0,0,0,0,0,0
"ADH4",0,0,0,0,0,0
"ADH5",2.59084876200775,135.961645571692,142.12132088734,153.098398771638,125.048780876327,670.142887426644
"ADH5P2",0,0,0,0,0,0
"ADH5P3",0,0,0,0,0,0
"ADH5P4",0,4.57563230289349,1.24304362292134,0,0,0
"ADH6",0,0,0,0,0,0
"ADH7",15.5450925720465,0,0,0,0,0
"ADHFE1",20.726790096062,16.3415439389053,125.547405915056,6.58487736652205,33.0054403056476,0
"ADI1",194.313657150581,292.186805627627,382.443087985467,321.01277161795,244.98404283206,0
"ADI1P1",0,0,0,0,0,0
